FID,block_id,census_year,clue_small_area,commercial_accommodation,common_area,community_use,educational_research,entertainment_recreation_indoor,equipment_installation,hospital_clinic,house_townhouse,institutional_accommodation,manufacturing,office,park_reserve,parking_commercial_covered,parking_commercial_uncovered,parking_private_covered,parking_private_uncovered,performances_conferences_ceremonies,private_outdoor_space,public_display_area,residential_apartment,retail_cars,retail_shop,retail_showroom,retail_stall,sports_and_recreation_outdoor,square_promenade,storage,student_accommodation,total_space_in_block,transport,transport_storage_uncovered,unoccupied_under_construction,unoccupied_under_demolition_condemned,unoccupied_under_renovation,unoccupied_undeveloped_site,unoccupied_unused,wholesale,workshop_studio,wkb_geometry
com_clue_floor_use_block_2016.604,604,2016,East Melbourne,0,558,0,0,0,0,0,11799,0,0,0,0,0,0,398,0,0,5913,0,4335,0,0,0,0,0,0,,0,23230.36914062,0,0,0,0,0,0,,0,0,"MULTIPOLYGON (((-37.81442110235341 144.98818021407462, -37.813299622590584 144.98837354073467, -37.81355940396557 144.99065840635336, -37.814682617813666 144.99046490505546, -37.81442110235341 144.98818021407462)))"
com_clue_floor_use_block_2016.603,603,2016,East Melbourne,0,96,0,0,0,0,0,3302,0,0,0,,0,0,0,,0,1798,0,726,0,,0,0,0,0,0,0,15169.86035156,0,0,0,0,0,0,,0,0,"MULTIPOLYGON (((-37.813299622590584 144.98837354073467, -37.81216621481714 144.9885687475238, -37.812422433723306 144.9908542720309, -37.81355940396557 144.99065840635336, -37.813299622590584 144.98837354073467)))"
com_clue_floor_use_block_2016.602,602,2016,East Melbourne,0,585,0,0,0,0,,10311,0,0,0,0,0,0,,0,0,6135,0,4074,0,0,0,0,0,0,0,0,21328.859375,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.81216621481714 144.9885687475238, -37.81098910521334 144.98877406505628, -37.811244482158145 144.99105718820198, -37.812422433723306 144.9908542720309, -37.81216621481714 144.9885687475238)))"
com_clue_floor_use_block_2016.724,724,2016,Melbourne (Remainder),0,21209,0,0,2734,,290,0,0,0,23550,0,,0,18262,0,,12556,0,23576,0,768,0,0,0,0,0,0,122567.21875,0,0,,0,0,0,5301,0,0,"MULTIPOLYGON (((-37.84797214668503 144.98177059341728, -37.847724077941514 144.97973298522987, -37.84484861211705 144.97868451500918, -37.84505346537042 144.98024915698477, -37.84634488408044 144.9807159445402, -37.84632911665012 144.9807826883968, -37.84659572526751 144.98088045508052, -37.84685682180644 144.9809762010208, -37.84690429597815 144.98137336430557, -37.8469349351338 144.98162968178266, -37.84705808897222 144.98160557535397, -37.84706341276263 144.98164891547546, -37.84721966838575 144.98161838889519, -37.84725476933374 144.98191379711102, -37.84797214668503 144.98177059341728)))"
com_clue_floor_use_block_2016.870,870,2016,Melbourne (Remainder),0,25740,0,60037,,,86665,0,16024,0,2707,0,,0,31057,0,0,,0,0,0,571,0,0,0,0,0,0,270929.03125,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.84554268122852 144.98398635422615, -37.84567824232697 144.98502208651, -37.84831493593037 144.98458672187297, -37.84797214668503 144.98177059341728, -37.84725476933374 144.98191379711102, -37.84721966838575 144.98161838889519, -37.84706341276263 144.98164891547546, -37.84705808897222 144.98160557535397, -37.8469349351338 144.98162968178266, -37.84690429597815 144.98137336430557, -37.84685682180644 144.9809762010208, -37.84659572526751 144.98088045508052, -37.84632911665012 144.9807826883968, -37.84634488408044 144.9807159445402, -37.84505346537042 144.98024915698477, -37.84506091172651 144.9803060374978, -37.84554268122852 144.98398635422615)))"
com_clue_floor_use_block_2016.223,223,2016,Carlton,,347,0,0,,0,390,4726,0,0,574,0,0,0,,0,0,817,0,1568,0,929,0,0,0,0,,0,10236,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.797479016349335 144.97050331850932, -37.79773932520227 144.97288882832316, -37.79832030180334 144.97278751332826, -37.79805357808089 144.97040352939257, -37.797479016349335 144.97050331850932)))"
com_clue_floor_use_block_2016.234,234,2016,Carlton,0,124,0,0,0,0,,5395,0,0,,0,0,0,0,,0,1186,0,633,0,,0,0,0,0,0,0,8794.96972656,0,0,0,,0,0,0,0,,"MULTIPOLYGON (((-37.797996334620244 144.97487980257537, -37.79914207999632 144.97285054713802, -37.79925689592281 144.97264817916363, -37.799254303183396 144.97262462028834, -37.79832030180334 144.97278751332826, -37.79773932520227 144.97288882832316, -37.797953255115395 144.97488711530244, -37.797996334620244 144.97487980257537)))"
com_clue_floor_use_block_2016.236,236,2016,Carlton,0,0,0,0,0,0,,5644,0,0,,0,0,0,0,0,0,734,0,,0,0,0,0,0,0,,0,7083.68994141,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.8000602847864 144.9745294242817, -37.79983708153445 144.97252318887422, -37.79927201057143 144.97262153873075, -37.799254303183396 144.97262462028834, -37.79925689592281 144.97264817916363, -37.79927336495854 144.97279784481543, -37.79947048985736 144.974629551008, -37.8000602847864 144.9745294242817)))"
com_clue_floor_use_block_2016.238,238,2016,Carlton,0,716,0,0,0,0,0,4887,,0,0,0,0,0,,0,0,886,0,2020,0,0,0,0,0,0,0,0,9824.80957031,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.80045977854039 144.97241480701766, -37.800676939142406 144.9744247356431, -37.80121473611049 144.97433343324667, -37.80100361070945 144.97232014979522, -37.80045977854039 144.97241480701766)))"
com_clue_floor_use_block_2016.312,312,2016,North Melbourne,0,374,0,,0,,0,0,0,0,,0,0,0,0,,0,1570,0,0,0,,0,0,0,0,0,0,5828.12011719,0,0,0,0,0,0,,,0,"MULTIPOLYGON (((-37.797243129717316 144.93851052235627, -37.797247479795494 144.93851459549282, -37.7981130180352 144.93704653082915, -37.79706656758241 144.9368895552475, -37.797243129717316 144.93851052235627)))"
com_clue_floor_use_block_2016.776,776,2016,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,25213.59960938,0,0,0,0,0,0,0,0,,"MULTIPOLYGON (((-37.82315601153247 144.93781217903506, -37.82371749842137 144.9404776400848, -37.82557563792943 144.93995255354258, -37.825575687874306 144.9399176563201, -37.82366686366125 144.93771107503218, -37.82315601153247 144.93781217903506)))"
com_clue_floor_use_block_2016.350,350,2016,North Melbourne,0,222,0,0,0,0,0,2665,0,0,0,0,0,0,0,0,0,1105,0,667,0,0,0,0,0,0,0,0,4660.02001953,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79943353797046 144.94875279650296, -37.79875081065267 144.948871219532, -37.79884165915795 144.94968390881522, -37.79888145254763 144.95004249434533, -37.79895508152014 144.95023923867907, -37.79910538038254 144.95021204692276, -37.79929662647496 144.95017918925387, -37.79933587179953 144.95002610344673, -37.799369240825456 144.94987081880436, -37.79939665420014 144.94971369530643, -37.79941805150826 144.94955509354668, -37.799433381442604 144.9493953795471, -37.799442608990404 144.94923492342318, -37.79944571351319 144.94907409262208, -37.79944268798448 144.94891325989352, -37.79943353797046 144.94875279650296)))"
com_clue_floor_use_block_2016.421,421,2016,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.80675614777214 144.94732834887677, -37.806528416790925 144.94736569494225, -37.80603839615298 144.94744605343672, -37.805903944897814 144.9474681015545, -37.805918732273156 144.94760185704243, -37.80579953391115 144.947627038766, -37.80581835016449 144.94779227980413, -37.805849566861454 144.94806641018744, -37.805873476761995 144.94827638543248, -37.80598058566488 144.94816134632478, -37.80662147344185 144.94747299805508, -37.80675614777214 144.94732834887677)))"
com_clue_floor_use_block_2016.571,571,2016,Kensington,0,7659,,0,1066,0,,0,0,0,2669,0,0,0,0,0,0,,,0,0,7046,0,0,0,0,0,0,306445.03125,,0,0,0,0,,2394,0,0,"MULTIPOLYGON (((-37.78360820562485 144.91758840281497, -37.78352310508382 144.91352800924304, -37.78356548293048 144.91236795904612, -37.78378682205059 144.91136161568136, -37.78433473697209 144.9103143137956, -37.78544970653561 144.90929863173625, -37.78639584048033 144.90870043958878, -37.786677820844154 144.90832035896406, -37.7863805055614 144.90801771956865, -37.78624143913753 144.90803099463858, -37.786184664104134 144.90721233398565, -37.78585513981002 144.907259089628, -37.78578202909166 144.9065916474077, -37.78556232892027 144.9066342389276, -37.78534378212008 144.9066853933059, -37.7851265987 144.9067450625309, -37.78491098934612 144.9068131860835, -37.78469715929832 144.90688970133021, -37.78448531447376 144.90697453313086, -37.78427565976645 144.90706759956458, -37.78406839546462 144.9071688131665, -37.78386372163341 144.9072780739916, -37.78366183465324 144.90739527766107, -37.783462928981066 144.90752031304172, -37.78326719616913 144.90765305773212, -37.78307482408528 144.90779338489767, -37.78288599683255 144.90794115873118, -37.78270089753199 144.90809623891624, -37.782519702817744 144.9082584751057, -37.779389348588836 144.91358475936642, -37.78018703333119 144.91434006353398, -37.78063895254123 144.91478462206695, -37.78065051754758 144.9147830071968, -37.78360820562485 144.91758840281497)))"
com_clue_floor_use_block_2016.1001,1001,2016,West Melbourne (Industrial),0,266,0,0,0,0,0,0,0,0,515,0,0,0,0,,0,,0,0,0,0,0,0,0,0,95206,0,517513,0,410683,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.80897343264837 144.90644276459983, -37.80918761359966 144.90787264687575, -37.80954984414362 144.90937995077294, -37.80955321624867 144.90956866831968, -37.80959350698808 144.9109366427548, -37.80912667932077 144.91254173484745, -37.809129062549786 144.91260749419996, -37.80921696042153 144.91503352406937, -37.80922253878154 144.91518754331287, -37.8094481150553 144.91517690466478, -37.809872442295024 144.91515689052315, -37.80986838991246 144.91500538498752, -37.82002923547213 144.9145664252906, -37.82080482761029 144.9100955024466, -37.82224378791833 144.90606402149217, -37.82100449812222 144.90663967781902, -37.81977053741743 144.90653420687286, -37.818393106467624 144.90628680376037, -37.81709597142254 144.90597174792228, -37.815682184867825 144.90562741860813, -37.81455059688537 144.90544093532333, -37.813453848743755 144.90546808578284, -37.81109055376763 144.9059262023215, -37.80939291241092 144.90630608569896, -37.80897343264837 144.90644276459983)))"
com_clue_floor_use_block_2016.1004,1004,2016,West Melbourne (Industrial),0,491,0,0,0,,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,151976.046875,0,133143,0,0,0,0,0,0,,"MULTIPOLYGON (((-37.807577699392034 144.91626688726524, -37.80699338438177 144.9105427719372, -37.8068898722525 144.90980151666452, -37.80637736456733 144.90803942836044, -37.806325591890854 144.90786658491376, -37.80622499447806 144.90753074028265, -37.80612980711863 144.90757087842374, -37.80596535492912 144.90764022537124, -37.80424295057234 144.9083842861512, -37.803922529250556 144.9085316918897, -37.80442081070378 144.90911539616687, -37.80495500297307 144.91175281394902, -37.804695869526476 144.9152417812358, -37.80448415104786 144.91701212108703, -37.80458204083135 144.9169950618142, -37.8072671874626 144.91656144720517, -37.807577699392034 144.91626688726524)))"
com_clue_floor_use_block_2016.560,560,2016,Kensington,0,,0,0,0,0,,10596,0,0,0,,0,0,0,,0,3921,0,0,0,0,0,0,0,0,0,0,15513.99023438,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79221268841187 144.91960265678253, -37.793873582551434 144.91926894753072, -37.79386898985812 144.91920649994753, -37.79387090237204 144.9191438300952, -37.79387928768418 144.91908201089845, -37.793894002257595 144.9190220990953, -37.79391479384856 144.9189651192718, -37.79394130839123 144.91891204550015, -37.79293201212309 144.917990000217, -37.792162717197364 144.91920803143694, -37.79221268841187 144.91960265678253)))"
com_clue_floor_use_block_2016.795,795,2016,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,981763,0,536780,,0,0,,,0,0,"MULTIPOLYGON (((-37.83696363326472 144.91482257552428, -37.836953986260426 144.91487228137422, -37.83862295313619 144.9154210412224, -37.83872161988662 144.91500469137455, -37.83944844117233 144.9152563368931, -37.83950604619233 144.9152407039442, -37.84099173888442 144.91246791526618, -37.84110015939321 144.91250117472708, -37.84120682475858 144.91254248255038, -37.84131136109927 144.91259169249358, -37.84141339857295 144.9126486320611, -37.84151257946266 144.91271310113947, -37.84156363733755 144.9127500818437, -37.84190987304245 144.91301077326503, -37.84194422533536 144.91293858893653, -37.84228372419388 144.91319443829474, -37.84222116910526 144.91326683827037, -37.84216166949005 144.91333311902574, -37.8474635661729 144.91732283029052, -37.849771882291066 144.91251885006497, -37.84899987782858 144.9119379226583, -37.84485977487491 144.90882276587686, -37.84500068073735 144.90852501190435, -37.845051378172634 144.9084178807822, -37.84452556678643 144.90824853055543, -37.843198650692635 144.90782117446543, -37.84326475367894 144.90749491776995, -37.84161515153891 144.90652484690392, -37.841547919789285 144.90670542990858, -37.840591378245 144.90613630587316, -37.84059872819404 144.9059192260513, -37.84050742266043 144.90586995972257, -37.84023655054153 144.905739358987, -37.840190486700614 144.9054606814858, -37.840257023896676 144.90519610084093, -37.84046697103032 144.90467513271807, -37.84065623529385 144.9042238799585, -37.840829431913555 144.90395426548733, -37.841027656237955 144.9034281718907, -37.841431866354164 144.9031545747054, -37.844216151259154 144.90485592973732, -37.848268391346075 144.9075238073965, -37.84908410981113 144.90757165212295, -37.84954100785972 144.90725089083938, -37.84969001561228 144.9068574710926, -37.84963174168677 144.90621015920482, -37.84837245536394 144.90441693192355, -37.84707130580674 144.90275050885737, -37.84562940000456 144.9013355696771, -37.84434475324457 144.90007203588604, -37.842789195474026 144.89873216687843, -37.841327756182714 144.8978727985381, -37.8409779447848 144.89774958223788, -37.83982208232067 144.9012902315402, -37.83971487813626 144.9012345825724, -37.839488945835505 144.90191287845354, -37.83941213649897 144.9022029992836, -37.83934731752884 144.9025371838765, -37.83697994696416 144.91473852283482, -37.83696363326472 144.91482257552428)))"
com_clue_floor_use_block_2016.791,791,2016,Port Melbourne,0,7647,0,,0,0,0,0,0,65309,5877,0,0,0,0,0,0,109230,0,0,0,0,0,0,0,0,4327,0,235139.515625,0,,0,0,0,19953,,0,2421,"MULTIPOLYGON (((-37.826149643186454 144.90380932276764, -37.82640201727714 144.90403592788618, -37.826331983256985 144.90415990297674, -37.82903633626253 144.9065948742647, -37.829152422304226 144.90671339922946, -37.82936790505462 144.9069067396799, -37.830066487279936 144.90614222992383, -37.83194899596763 144.9046850292266, -37.832194383432835 144.90458058800812, -37.832712912962165 144.90445639923294, -37.832653802320586 144.90433066761656, -37.83301597167433 144.90433381468767, -37.83311034645616 144.90414076129431, -37.83314728605508 144.90404924150295, -37.83316644365363 144.90394546509697, -37.83315694062729 144.90392065072828, -37.83283779562354 144.90323074042956, -37.832498136889214 144.90258229931004, -37.831898959874906 144.90156273440576, -37.83171470000898 144.901248819508, -37.83112266318247 144.90024622681472, -37.83107579185953 144.900267753852, -37.83099025372722 144.90012373170003, -37.83075354141652 144.900232370919, -37.82985456456324 144.9006449487706, -37.82838179613234 144.90181697079012, -37.82685805847075 144.90302950378035, -37.826149643186454 144.90380932276764)))"
com_clue_floor_use_block_2016.790,790,2016,Port Melbourne,0,10895,0,8924,654,,0,0,0,0,40979,0,0,0,17428,0,0,92444,0,,0,,0,0,0,0,44131,0,273500.15625,0,0,,0,0,,17848,,13406,"MULTIPOLYGON (((-37.826149643186454 144.90380932276764, -37.82610765441505 144.903855542211, -37.82337470833349 144.9086930326881, -37.82281429505803 144.91051917815005, -37.82295599123619 144.9111560475009, -37.82305715630237 144.911104189333, -37.8231606959873 144.91106041084913, -37.823266205096736 144.91102488255495, -37.82337327068535 144.91099774450396, -37.82348147291696 144.9109791040002, -37.823590388606846 144.9109690320898, -37.823699590421654 144.91096756926297, -37.82380865130229 144.91097472078417, -37.8239171436237 144.9109904601236, -37.824024641796235 144.91101472320236, -37.82413072602971 144.91104741737445, -37.82423498039113 144.91108841352823, -37.825622690697024 144.91149668722554, -37.826113740027616 144.9116411604141, -37.82650139276977 144.91172704724468, -37.827329468114016 144.9095386970103, -37.829152422304226 144.90671339922946, -37.82903633626253 144.9065948742647, -37.826331983256985 144.90415990297674, -37.82640201727714 144.90403592788618, -37.826149643186454 144.90380932276764)))"
com_clue_floor_use_block_2016.785,785,2016,Port Melbourne,0,1240,0,,,0,0,0,0,,3417,0,0,0,0,0,0,93170,0,0,0,0,0,0,0,0,8753,0,135148.296875,0,16154,0,0,0,,0,0,0,"MULTIPOLYGON (((-37.826149643186454 144.90380932276764, -37.82685805847075 144.90302950378035, -37.82838179613234 144.90181697079012, -37.828069000269146 144.90117142841754, -37.828022041256226 144.90107451639886, -37.82755549229531 144.90011168710333, -37.82751702939344 144.90014436109138, -37.82591500528168 144.9018368847337, -37.82428605882946 144.90376811022165, -37.82318826710906 144.90508585542966, -37.82224378791833 144.90606402149217, -37.82080482761029 144.9100955024466, -37.82002923547213 144.9145664252906, -37.81960145607878 144.91703190893915, -37.81916515705363 144.91960060663567, -37.8190987021481 144.91999182774313, -37.82008037925337 144.9200094469027, -37.82008181385847 144.9198823781298, -37.820160862437284 144.91988379748082, -37.82016146631354 144.91983463131294, -37.82045326060958 144.9178184544343, -37.82110342614663 144.917967989256, -37.82131735792779 144.91649618955785, -37.82162328684821 144.91439123386849, -37.822366271884945 144.91197048666712, -37.82240236134955 144.91186741124412, -37.8224442413745 144.9117678783383, -37.822491696732726 144.9116724040918, -37.82254447936994 144.9115814828549, -37.822602317411516 144.91149558693266, -37.822664908776645 144.91141516222086, -37.82273193014493 144.91134062568128, -37.82280303333311 144.91127236430768, -37.82287784973784 144.91121073159246, -37.82295599123619 144.9111560475009, -37.82281429505803 144.91051917815005, -37.82337470833349 144.9086930326881, -37.82610765441505 144.903855542211, -37.826149643186454 144.90380932276764)))"
com_clue_floor_use_block_2016.793,793,2016,Port Melbourne,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,4687,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.8307401147606 144.89780807892873, -37.83135683941246 144.89943097980318, -37.831371195269156 144.89942054225688, -37.83172284601256 144.89960439877476, -37.83243628019777 144.8999774139939, -37.83279372254641 144.9012342355467, -37.8329595021949 144.90123214143853, -37.83300324212456 144.90155689701328, -37.83322558097593 144.9015542132719, -37.83318182529408 144.90122933332654, -37.83337667265776 144.9012268721, -37.83358602730657 144.9012242280586, -37.833789867147175 144.90122165278413, -37.83582458209386 144.90119594765784, -37.83934731752884 144.9025371838765, -37.83941213649897 144.9022029992836, -37.839488945835505 144.90191287845354, -37.83971487813626 144.9012345825724, -37.83982208232067 144.9012902315402, -37.8409779447848 144.89774958223788, -37.84088635116488 144.89771732009072, -37.839758547329296 144.8973200745889, -37.83825368636345 144.89709277407445, -37.83685064184347 144.8969756449395, -37.83517248185373 144.8969619375561, -37.83308925588037 144.89715720719673, -37.83283572325072 144.89722299231107, -37.8308600858023 144.8977356056631, -37.8307401147606 144.89780807892873)))"
com_clue_floor_use_block_2016.566,566,2016,Kensington,0,1742,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,6431,0,0,0,0,0,0,0,0,11123,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79042569603925 144.92334526565574, -37.790167601952795 144.92308847745116, -37.789867080861775 144.92278947898663, -37.78983358184027 144.9228429404697, -37.789791155378445 144.92280072960733, -37.78958609314496 144.92259670810847, -37.789480572186555 144.92276511239282, -37.78952705472824 144.92329721536095, -37.78976399612729 144.92352441559984, -37.790076347843275 144.92382392811223, -37.79010721849158 144.9238535290464, -37.79042569603925 144.92334526565574)))"
com_clue_floor_use_block_2016.794,794,2016,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,715088,0,,373172,0,0,,0,0,0,"MULTIPOLYGON (((-37.83934731752884 144.9025371838765, -37.83582458209386 144.90119594765784, -37.833789867147175 144.90122165278413, -37.83429260910433 144.90494610886546, -37.834332005911136 144.90523783532072, -37.83474482120451 144.90829504077482, -37.83434622457041 144.90840538626603, -37.83411836787803 144.90846855130857, -37.83411521487655 144.90925689842575, -37.83406472528628 144.91004325009044, -37.833966547890796 144.9108261966718, -37.83382243256805 144.9115918058826, -37.833682876659964 144.91215842294167, -37.83349390370968 144.9128230515487, -37.83402618961842 144.91326493073967, -37.834026314978054 144.91326452952242, -37.8348774675108 144.9139711322714, -37.834991318937426 144.9140608401307, -37.835108510901236 144.9141434264007, -37.83522876325432 144.91421869328562, -37.83535178896404 144.91428646135964, -37.83547729321215 144.91434656959257, -37.83560497783788 144.91439887181627, -37.83573453699515 144.9144432459376, -37.83696363326472 144.91482257552428, -37.83697994696416 144.91473852283482, -37.83934731752884 144.9025371838765)))"
