FID,ogc_fid,bld_pid,dt_create,dt_mod,capt_date,bld_rv_dt,bld_src,qual_class,loc_pid,state,add_count,sp_adj,sp_rv_dt,solar_p,solp_rv_dt,plan_zone,roof_hgt,eave_hgt,grd_elev,grd_el_src,pr_rf_mat,roof_type,roof_clr,mb_code,num_vert,area,volume,bld_gm_qlt,cntrd_long,cntrd_lat,est_lev,roof_shape,tree_overh,wkb_geometry
geoscape_melbourne_buildings_jun22.4562316,4562316,bld073c6dd17c18,2022-03-11,,2021-04-04,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,2,No,2021-04-04,No,2021-04-04,Special Use,15.15,15.15,27.47,5m,Flat Concrete,Flat,#5E6664,20393500000,87,1816.27,27523.2,,144.9578,-37.81409,4,Flat,Yes,"POLYGON ((-37.813666222 144.958408902, -37.813683144 144.95841659200002, -37.813675259 144.95844412900001, -37.81368225 144.958454932, -37.813702696 144.958464217, -37.813683833 144.958530122, -37.814144178 144.95873948300002, -37.814172718 144.958752465, -37.814179915000004 144.958727333, -37.813837500000005 144.95857161, -37.813808714000004 144.95855851000002, -37.813711813000005 144.958514447, -37.813726453 144.958463279, -37.813704489 144.958453286, -37.81369052 144.95841322, -37.81370296 144.958369768, -37.813734620000005 144.95834801700002, -37.813772915 144.958365433, -37.813788544000005 144.958408702, -37.813776113 144.958452142, -37.813757842 144.95846231200002, -37.813827221000004 144.958493865, -37.813850493000004 144.958504459, -37.813866841 144.95844734800002, -37.813874268 144.958421391, -37.813856019 144.958413091, -37.813839161000004 144.958471988, -37.813817561 144.958462166, -37.813834419 144.958403269, -37.813841449 144.958406472, -37.813883178000005 144.95826067200002, -37.813879527000005 144.958259011, -37.813855737000004 144.95824819400002, -37.813966079000004 144.957862705, -37.814006327 144.957881009, -37.814007721 144.957876132, -37.814132499 144.957932875, -37.814158877000004 144.957944871, -37.814282512000005 144.958001102, -37.814281144 144.958005899, -37.814322391000005 144.958024653, -37.814342529 144.95803381000002, -37.814354807 144.957990919, -37.814388747 144.95797020700002, -37.814427042000005 144.95798761100002, -37.814440391000005 144.958029841, -37.814427961 144.958073293, -37.814396912 144.95809288, -37.814439559 144.958112277, -37.81446177 144.95803469400002, -37.81444879 144.95802879200002, -37.814457117 144.957999698, -37.814452073000005 144.95798685300002, -37.814430427000005 144.95797701, -37.814447548000004 144.95791717400002, -37.814386617000004 144.957889466, -37.814373914 144.957933857, -37.814317833000004 144.957908344, -37.81433662 144.95784270200002, -37.814348056 144.957802742, -37.814237929 144.95775266, -37.814246112 144.95772407, -37.81417715 144.957692699, -37.814168968000004 144.9577213, -37.814062538 144.957672889, -37.814051101000004 144.957712848, -37.814032476 144.957777929, -37.813969119 144.95774910600002, -37.813995893000005 144.957655573, -37.813973057000005 144.957645184, -37.813954212000006 144.95771105400001, -37.813922411 144.95769659500002, -37.813909903 144.957740288, -37.813888258000006 144.957730445, -37.813877869 144.957736275, -37.813869542 144.957765368, -37.813794995 144.95773147, -37.813763199 144.957842555, -37.813783174 144.957851637, -37.813843787 144.957879195, -37.813881483 144.95789634300002, -37.813827604000004 144.958084587, -37.813816586 144.958079563, -37.813802991 144.958127057, -37.813814018 144.95813206900002, -37.813758830000005 144.95832487, -37.813698171000006 144.95829728, -37.813666222 144.958408902))"
geoscape_melbourne_buildings_jun22.4562320,4562320,bldd8d7f67879ab,2022-03-11,,2021-04-04,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,2,No,2021-04-04,No,2021-04-04,Special Use,14.47,14.47,11.31,5m,Flat Concrete,Moderate pitch or complexity,#D4D2C6,20393090000,19,141.48,1865.1,,144.96222,-37.81282,4,Hipped,Yes,"POLYGON ((-37.812877411 144.962209096, -37.812893061000004 144.96215577700002, -37.812869522 144.96214480400002, -37.812881018000006 144.96210561700002, -37.812832259000004 144.962082876, -37.812807044 144.962168786, -37.812826913 144.96217805400002, -37.812811527 144.96223048000002, -37.812791649000005 144.962221212, -37.812789028000005 144.962230167, -37.812767047 144.96230505, -37.812754188 144.962348864, -37.812802948000005 144.96237160500002, -37.812815806 144.962327791, -37.812840375 144.962244102, -37.812830572 144.962239532, -37.812844069 144.96219354200002, -37.812853872000005 144.962198123, -37.812866972 144.962204226, -37.812877411 144.962209096))"
geoscape_melbourne_buildings_jun22.4562321,4562321,bld026f32fc9ffd,2020-06-30,2022-03-26,2017-01-06,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,502,No,2021-04-04,No,2021-04-04,Special Use,127.36,127.36,9.51,5m,Flat Concrete,Moderate pitch or complexity,#C6C4B6,20631900940,11,1808.64,195112.21,,144.95325,-37.81629,42,Gabled,No,"POLYGON ((-37.816564618 144.953235752, -37.816572113 144.953209678, -37.816540292 144.953195142, -37.816544966 144.953178871, -37.816547889 144.953168725, -37.816530548 144.953160798, -37.816120773 144.95297353700002, -37.816017742 144.95333176100002, -37.816426299 144.953518478, -37.816476688 144.95354149800002, -37.816549304000006 144.95328898600002, -37.816564618 144.953235752))"
geoscape_melbourne_buildings_jun22.4562342,4562342,bld23aafa936c26,2022-03-11,,2021-04-04,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,40,No,2021-04-04,No,2021-04-04,Special Use,25.9,25.04,14.49,5m,Metal,Steep pitch or high complexity,#38403C,20664842000,6,272.6,7069.52,,144.95679,-37.81706,7,Hipped,No,"POLYGON ((-37.817162832 144.95674886400002, -37.817088194 144.956713866, -37.817013082 144.95667863100002, -37.816964789000004 144.95684225000002, -37.817039900000005 144.956877474, -37.817114539 144.956912483, -37.817162832 144.95674886400002))"
geoscape_melbourne_buildings_jun22.4562347,4562347,bld4bb2d5e186c9,2022-03-11,,2021-04-04,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,0,No,2021-04-04,No,2021-04-04,Special Use,15.14,13.44,27.8,5m,Flat Concrete,Steep pitch or high complexity,#71838B,20393500000,4,45.78,693.3,,144.95808,-37.81376,4,Hipped,No,"POLYGON ((-37.813802991 144.958127057, -37.813816586 144.958079563, -37.813729295 144.95803987000002, -37.813715708000004 144.958087352, -37.813802991 144.958127057))"
geoscape_melbourne_buildings_jun22.4562349,4562349,bld4f69285b279f,2022-03-11,,2021-04-04,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,19,No,2021-04-04,No,2021-04-04,Special Use,64.37,64.37,19.23,5m,Flat Concrete,Flat,#414945,20392860000,18,601.8,37151.04,,144.96112,-37.81462,21,Flat,Yes,"POLYGON ((-37.814798332 144.96078809600002, -37.814677081 144.96073154500002, -37.814648813000005 144.960827891, -37.814661614 144.960833855, -37.814630665 144.96093933900002, -37.814686556000005 144.960965405, -37.814667367000006 144.96103079600002, -37.814611475 144.96100473, -37.814605765 144.961024175, -37.814596835 144.961020002, -37.814587891 144.961050476, -37.814569995 144.961111469, -37.814452189 144.961056538, -37.814444113 144.961084046, -37.814490265 144.961105575, -37.81456192 144.96113898800002, -37.814541173 144.96120965900002, -37.814658543 144.961264386, -37.814798332 144.96078809600002))"
geoscape_melbourne_buildings_jun22.4562352,4562352,bld5fa208eac562,2022-03-11,,2021-04-04,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,16,No,2021-04-04,No,2021-04-04,Special Use,21.8,20.1,5.86,5m,Flat Concrete,Moderate pitch or complexity,#D1D6D0,20394280000,5,83.33,1816.44,,144.96557,-37.81655,6,Hipped,No,"POLYGON ((-37.816524527000006 144.96560822, -37.816580711 144.965633544, -37.816605999000004 144.965544402, -37.816521178 144.96550618700002, -37.816495899 144.965595329, -37.816524527000006 144.96560822))"
geoscape_melbourne_buildings_jun22.4562372,4562372,bld58795c2ca367,2022-03-11,,2021-04-04,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,107,No,2021-04-04,No,2021-04-04,Special Use,46.28,46.28,9.54,5m,Flat Concrete,Flat,#DEDCD1,20393582000,24,746.54,24577.76,,144.96571,-37.81477,15,Flat,Yes,"POLYGON ((-37.814823845 144.96550127100002, -37.81474747 144.965466858, -37.814733761 144.96551520600002, -37.814712635 144.96558968000002, -37.814621559 144.965910804, -37.814655491 144.965926094, -37.814641161000004 144.96597662800002, -37.814758688000005 144.966029587, -37.814788274 144.965925255, -37.814742135 144.965904461, -37.814695469 144.965883432, -37.814730874000006 144.965758607, -37.81477754 144.965779636, -37.814767202000006 144.965816066, -37.814813341000004 144.96583686, -37.814838323000004 144.96574878500002, -37.814805317 144.96573391200002, -37.814816317 144.965695124, -37.814782167000004 144.965679738, -37.814796939000004 144.965627669, -37.814932604 144.965688808, -37.814949161 144.96566078400002, -37.814961359 144.965617782, -37.814975077 144.965569423, -37.814823845 144.96550127100002))"
geoscape_melbourne_buildings_jun22.4562383,4562383,blddbd33e2e1c3d,2020-06-30,2022-03-26,2019-02-01,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,1,No,2021-04-04,No,2021-04-04,Special Use,18.86,17.16,3.62,5m,Flat Concrete,Moderate pitch or complexity,#F0EDDE,20631981790,20,1619.97,26405.49,,144.96041,-37.81914,5,Hipped,Yes,"POLYGON ((-37.818920246000005 144.96061859600002, -37.818940228 144.96062812300002, -37.818937612 144.960636851, -37.819161009000005 144.960743282, -37.819166155000005 144.960726112, -37.819182947 144.960734113, -37.819228007 144.960583804, -37.819260792 144.960599419, -37.819277448 144.960543875, -37.819264944000004 144.960537914, -37.819303614 144.960408911, -37.81931102 144.960412444, -37.819325427 144.960364403, -37.819290125 144.96034758500002, -37.819337638 144.96018909600002, -37.81908061 144.960066643, -37.819039444000005 144.960203963, -37.819061543000004 144.960214487, -37.818976783000004 144.96049722400002, -37.818959146000005 144.96048882600002, -37.818920246000005 144.96061859600002))"
geoscape_melbourne_buildings_jun22.4562393,4562393,bldc81f5c59a402,2022-03-11,,2021-04-04,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,6,No,2021-04-04,No,2021-04-04,Special Use,36.47,36.47,11.11,5m,Flat Concrete,Flat,#3A3233,20664210000,34,21.17,771.84,,144.95798,-37.81812,12,Flat,No,"POLYGON ((-37.818102936 144.95799239200002, -37.818104428000005 144.95799787200002, -37.81810602 144.958001338, -37.818106732000004 144.958002886, -37.818109772 144.95800724400002, -37.818113429 144.958010768, -37.818117556000004 144.95801331200002, -37.818121997000006 144.958014803, -37.818126591 144.958015176, -37.818131146 144.95801440300002, -37.818135503 144.958012534, -37.81813948 144.958009618, -37.818142929000004 144.958005797, -37.818145723 144.958001187, -37.818147751000005 144.957995985, -37.818148933 144.957990375, -37.818149221000006 144.95798459600002, -37.818148616 144.95797884200002, -37.818147124 144.95797336200002, -37.81814482 144.95796834700002, -37.818142935000004 144.957965639, -37.818141780000005 144.957963989, -37.818138132 144.957960466, -37.818133997000004 144.95795792200002, -37.818129555000006 144.957956431, -37.818124962 144.957956058, -37.818120406000006 144.95795683100002, -37.81811605 144.9579587, -37.818112072000005 144.957961616, -37.818108624000004 144.957965437, -37.818105829000004 144.957970047, -37.818103801 144.95797524900001, -37.818102619 144.957980859, -37.818102332 144.95798663800002, -37.818102936 144.95799239200002))"
geoscape_melbourne_buildings_jun22.4562399,4562399,bldcfcf6c081fc0,2022-03-11,,2021-04-04,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,6,No,2021-04-04,Yes,2021-04-04,Special Use,34.25,34.25,3.68,5m,Flat Concrete,Steep pitch or high complexity,#DCDCDC,20664210000,32,1235.51,42804.77,,144.95815,-37.81863,11,Hipped,No,"POLYGON ((-37.819016079 144.958103617, -37.819006002 144.958098862, -37.818975200000004 144.958084329, -37.818890055000004 144.958044166, -37.818884086000004 144.95806426800002, -37.818862111 144.95813831700002, -37.818840297 144.958211793, -37.818722369 144.958156175, -37.818601606 144.95809920300002, -37.818358736 144.95798465000001, -37.818238318000006 144.95792785100002, -37.818231123000004 144.95795209800002, -37.818229131 144.957958799, -37.818227956 144.95796276200002, -37.818220225000005 144.957988808, -37.818218804000004 144.95799361800002, -37.818216769 144.958000467, -37.818210783000005 144.958020626, -37.818208424000005 144.95802856400002, -37.818199518 144.958058572, -37.818359570000005 144.958134069, -37.818590465 144.958242977, -37.818761928 144.95832385100002, -37.818886252000006 144.958382497, -37.818895158000004 144.958352488, -37.818897517 144.958344551, -37.818905537 144.958317531, -37.818906959 144.958312721, -37.81891469 144.95828667400002, -37.818915865 144.958282711, -37.818925052000004 144.95825177400002, -37.81896633 144.958271244, -37.819016079 144.958103617))"
geoscape_melbourne_buildings_jun22.4562418,4562418,bld5f017e56e67f,2022-03-11,,2021-04-04,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,0,No,2021-04-04,No,2021-04-04,,16.96,16.96,17.36,5m,Flat Concrete,Flat,#3C423B,20392860000,6,29.1,493.59,,144.96116,-37.81375,5,Flat,No,"POLYGON ((-37.813795242000005 144.96128249, -37.813798255 144.96127224100002, -37.813742599 144.96124628200002, -37.813787488 144.961093342, -37.813774932 144.961087485, -37.81372704 144.961250686, -37.813795242000005 144.96128249))"
geoscape_melbourne_buildings_jun22.4562424,4562424,blda92be5e3cc23,2022-03-11,,2021-04-04,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,0,No,2021-04-04,No,2021-04-04,,10.1,8.4,12.14,5m,Flat Concrete,Moderate pitch or complexity,#9F9C84,20392870000,4,67.15,678.32,,144.96547,-37.81285,2,Hipped,Yes,"POLYGON ((-37.812915718 144.965529209, -37.812928526 144.965485567, -37.812790035 144.965420975, -37.812777226 144.965464606, -37.812915718 144.965529209))"
geoscape_melbourne_buildings_jun22.4562433,4562433,bldbb160bd66a4b,2022-03-11,,2021-04-04,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,5,No,2021-04-04,No,2021-04-04,Special Use,16.55,14.85,18.58,5m,Flat Concrete,Moderate pitch or complexity,#BDBEAE,20664910000,6,71.39,1181.82,,144.95351,-37.81288,5,Hipped,No,"POLYGON ((-37.812877132000004 144.953567757, -37.812883736 144.953545367, -37.812911217 144.95352901200002, -37.812930334 144.953537969, -37.812957865 144.953444654, -37.812801579 144.953534096, -37.812877132000004 144.953567757))"
geoscape_melbourne_buildings_jun22.4562435,4562435,bldee9a0aa4d876,2022-03-11,,2021-04-04,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,161,No,2021-04-04,No,2021-04-04,Special Use,32.02,30.32,7.82,5m,Flat Concrete,Steep pitch or high complexity,#202622,20664300000,5,47.02,1505.91,,144.96309,-37.81555,10,Hipped,No,"POLYGON ((-37.815585094 144.963133121, -37.815600446000005 144.96314018500001, -37.815612308000006 144.96309918, -37.815508723 144.963051567, -37.815496861 144.963092561, -37.815585094 144.963133121))"
geoscape_melbourne_buildings_jun22.4562451,4562451,bld3f4072bed4a1,2022-03-11,,2021-04-04,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,0,No,2021-04-04,No,2021-04-04,,10.44,10.44,9.17,5m,Flat Concrete,Flat,#A1A8A0,20394630000,4,20.39,212.88,,144.96291,-37.81407,3,Flat,Yes,"POLYGON ((-37.814091600000005 144.962947038, -37.814102332000004 144.96291047300002, -37.814052155 144.962887066, -37.814041415000005 144.962923632, -37.814091600000005 144.962947038))"
geoscape_melbourne_buildings_jun22.4562453,4562453,bld7c1e3b2ef628,2020-06-30,2022-03-26,2017-01-06,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,1,No,2021-04-04,No,2021-04-04,Special Use,16.08,14.54,14.32,5m,Flat Concrete,Moderate pitch or complexity,#E3E4D7,20631900930,4,297.22,4778.15,,144.95503,-37.81558,5,Hipped,No,"POLYGON ((-37.815601875000006 144.955190612, -37.815678005 144.954925921, -37.815576457 144.954879514, -37.815500326000006 144.95514420400002, -37.815601875000006 144.955190612))"
geoscape_melbourne_buildings_jun22.4562455,4562455,blda87013c61500,2022-03-11,,2021-04-04,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,12,No,2021-04-04,No,2021-04-04,Special Use,12.18,12.18,11.11,5m,Flat Concrete,Flat,#CCCCC0,20394630000,4,22.88,278.7,,144.96252,-37.81369,3,Flat,No,"POLYGON ((-37.813757232 144.962567022, -37.813761657 144.962551929, -37.813625199 144.96248829700002, -37.813620765 144.96250339, -37.813757232 144.962567022))"
geoscape_melbourne_buildings_jun22.4562457,4562457,bld8572b6ed95d2,2022-03-11,,2021-04-04,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,0,No,2021-04-04,Yes,2021-04-04,,11.91,10.21,10.21,5m,Flat Concrete,Steep pitch or high complexity,#AEAC99,20393730000,6,195.85,2332.7,,144.965,-37.81383,3,Hipped,No,"POLYGON ((-37.813870314 144.964961727, -37.813916157 144.964800096, -37.813873814000004 144.96478101600002, -37.813754803 144.965200641, -37.813797145 144.965219732, -37.813829729000005 144.96510483400002, -37.813870314 144.964961727))"
geoscape_melbourne_buildings_jun22.4562479,4562479,bld4dcaf9d496d8,2020-06-30,2022-03-26,2017-01-06,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,548,No,2021-04-04,Yes,2021-04-04,Special Use,105.49,105.49,14.43,5m,Flat Concrete,Flat,#242923,20664863000,21,3122.25,266300.68,,144.95787,-37.81757,35,Flat,No,"POLYGON ((-37.817546482000004 144.958073081, -37.817534675000005 144.958114564, -37.81750392 144.958100666, -37.817392496000004 144.95849236, -37.817599078 144.958585739, -37.81770963 144.958193647, -37.817822675 144.95779623800001, -37.817706795 144.95774385800001, -37.817784700000004 144.957474649, -37.817657984 144.95741636600002, -37.817668842 144.957378863, -37.817527645000006 144.95731392500002, -37.817509005000005 144.957305362, -37.817497825000004 144.95734399900002, -37.817371726000005 144.95728600700002, -37.81734713 144.95737099800002, -37.817294145000005 144.957554093, -37.817648075 144.95771685, -37.817632828 144.95777043500001, -37.817581736 144.957747339, -37.817495617000006 144.958050093, -37.817546482000004 144.958073081))"
geoscape_melbourne_buildings_jun22.4562485,4562485,bld845ce94939dc,2022-03-11,,2021-04-04,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,12,No,2021-04-04,Yes,2021-04-04,Special Use,50.51,50.51,14.52,5m,Flat Concrete,Flat,#717478,20393211000,28,764.49,37446.62,,144.96673,-37.81419,17,Flat,No,"POLYGON ((-37.814301557 144.966635837, -37.814323824 144.96655959400002, -37.814313022 144.966554586, -37.814315906000004 144.966544692, -37.814329997 144.966551235, -37.814341126 144.966513125, -37.814249744 144.96647072800002, -37.814179457 144.966438102, -37.814148533 144.966423751, -37.814112252 144.96654798600002, -37.814201781 144.96658953600001, -37.814183572000005 144.96665187600001, -37.814180696 144.966661713, -37.814177727 144.966671893, -37.814175148000004 144.96668069900002, -37.814151239000005 144.966762587, -37.814149291 144.96676925100002, -37.814134851000006 144.966818686, -37.814129516 144.966836951, -37.814138628 144.96684117700002, -37.814107308000004 144.966948429, -37.814025356 144.96691040800002, -37.814005505000004 144.96697837000002, -37.814026708 144.96698821700002, -37.814166429000004 144.967053052, -37.814180588 144.96700459000002, -37.81418628 144.966985077, -37.814197972 144.966990505, -37.814301557 144.966635837))"
geoscape_melbourne_buildings_jun22.4562491,4562491,bld5a84ed71a443,2020-06-30,2022-03-26,2017-01-06,2021-04-04,7.5cm aerial,Urban,loc9901d119afda,VIC,5,No,2021-04-04,Yes,2021-04-04,Special Use,83.33,83.33,2.51,5m,Flat Concrete,Moderate pitch or complexity,#272F2E,20664190000,33,3012.08,83251.58,,144.95556,-37.82035,27,Hipped,Yes,"POLYGON ((-37.820561525 144.955244173, -37.820596829 144.955260024, -37.820655429000006 144.95528634200002, -37.82067679 144.955210762, -37.820711591000006 144.955087642, -37.820465371000004 144.95497705100001, -37.820169015000005 144.95484395300002, -37.820163217 144.95484269300002, -37.820157433000006 144.95484227400001, -37.820150995000006 144.95484359900001, -37.82014336 144.954847093, -37.820135547 144.954853886, -37.820128315000005 144.95486708200002, -37.819971555 144.955421738, -37.820037585 144.955451395, -37.820006961000004 144.955559754, -37.820410872000004 144.955741157, -37.820448696 144.955607332, -37.820438723 144.955602848, -37.820450193 144.95556227, -37.820458785 144.95556612200002, -37.820485037000005 144.955473231, -37.820226701 144.95535720200002, -37.820290147 144.95513273100002, -37.82022003 144.95510124400002, -37.820227620000004 144.955074394, -37.820414176 144.955158186, -37.82040921 144.95517576100002, -37.820525076 144.955227798, -37.820561525 144.955244173), (-37.820542489000005 144.95516616400002, -37.820489592 144.95514240400001, -37.820506648000006 144.95508205200002, -37.820559545 144.955105812, -37.820542489000005 144.95516616400002))"
